time,x,y,z
295.242,-0.889343,0.19664,-0.169235
295.342,0.848984,0.211197,-0.114548
295.451,-0.600845,0.106598,-1.783875
295.538,-1.910507,0.266663,-0.490021
295.639,-0.620346,-0.139664,-0.122833
295.74,0.443039,0.22998,0.020004
295.852,-4.018143,0.224045,-0.661194
295.936,-1.580673,0.036758,-0.521225
296.036,0.150253,0.078659,-0.319199
296.137,0.186996,-0.041687,-0.047913
296.237,-1.556839,-1.284424,-0.822556
296.333,-1.236404,-0.738083,-0.133881
296.434,0.784988,0.457108,-0.241104
296.535,0.095459,0.141907,-2.206177
296.635,-1.940018,-0.480362,-0.657776
296.731,-0.841888,-0.17981,-0.224014
296.832,0.925232,0.075607,-0.195694
296.932,-2.825836,0.550934,-0.481384
297.033,-2.560318,-1.295593,-0.338989
297.128,-0.288254,0.355804,-0.258713
297.229,0.331329,-0.082199,0.047363
297.33,-4.495758,0.834961,-0.820389
297.43,-1.634155,0.360474,-0.417084
297.526,0.219894,0.070755,-0.393127
297.627,0.019852,-0.001984,-0.09906
297.727,-1.597519,-1.194977,-0.895004
297.828,-1.046814,-0.215408,-0.257431
297.924,0.708359,0.180161,-0.089172
298.025,0.204147,0.216309,-1.702652
298.125,-1.687286,-1.045639,-0.535614
298.226,-0.738419,-0.036774,-0.13092
298.321,0.855331,0.190628,-0.100922
298.422,-3.136292,0.988785,-0.074707
298.523,-2.410873,-1.143494,-0.548111
298.623,-0.291245,0.407684,-0.27356
298.719,0.256256,-0.095901,0.081314
298.82,-4.488174,0.526566,-0.567307
298.92,-1.745453,0.462494,-0.417465
299.021,0.21167,0.047745,-0.396164
299.116,0.05574,0.098251,0.116989
299.217,-1.874893,-2.402878,-0.9077
299.317,-1.139923,-0.534729,-0.208054
299.418,0.590286,0.08136,-0.201889
299.514,0.309647,0.222351,-1.083221
299.615,-1.31459,-0.776581,-0.842743
299.716,-0.950226,0.146042,-0.264267
299.816,0.887131,0.117142,0.033951
299.912,-0.326431,-0.117996,-2.134659
300.012,-2.165009,0.237442,-0.584198
300.113,-0.759262,0.02356,-0.12915
300.213,0.683624,-0.00705,-0.097366
300.309,-0.800186,0.843765,-1.808792
300.411,-2.58342,-0.193451,-0.515213
300.511,-0.550934,-0.143875,-0.322861
300.611,0.44574,0.06633,-0.036148
300.707,-2.398132,-0.182144,-0.230927
300.808,-2.323822,-1.410294,-0.237518
300.908,-0.271591,0.312515,-0.259125
301.009,0.355164,-0.223907,0.168228
301.104,-3.82869,2.277405,-0.899368
301.204,-1.627228,0.667389,-0.312546
301.305,0.417664,0.192444,-0.419647
301.406,-0.011749,-0.014801,-0.06485
301.501,-1.766205,-1.565598,-0.920242
301.602,-1.078445,-0.385376,-0.240631
301.703,0.691315,0.084732,-0.000275
301.803,0.115936,-0.09169,-0.504105
301.899,-1.161697,-0.074265,-0.863464
302.0,-1.079483,0.282181,-0.187027
302.1,0.986633,0.186249,-0.066025
302.201,-0.499817,-0.207657,-1.87381
302.297,-2.111145,0.036484,-0.504028
302.397,-0.776077,0.10289,-0.148911
302.498,0.645615,0.250198,-0.120316
302.599,-3.098587,-0.805756,-0.462524
302.694,-2.059799,-0.056915,-0.517944
302.795,-0.145859,-0.121841,-0.297913
302.896,-0.022766,-0.055389,0.203781
302.996,-2.201767,-1.94075,-1.065491
303.092,-1.504623,-0.497223,-0.193832
303.193,0.354813,0.403778,-0.234955
303.293,0.187042,-0.207977,-0.044037
303.393,-1.126221,0.937164,-1.052628
303.489,-1.342239,0.655884,-0.131866
303.59,0.870773,0.361206,0.143036
303.691,0.034485,-0.018127,-1.562714
303.791,-1.569305,0.464554,-0.906235
303.887,-0.722015,-0.133514,-0.107452
303.987,0.722641,0.408813,-0.260391
304.088,-2.123718,-1.069,-0.789948
304.189,-2.588913,0.011765,-0.441971
304.284,-0.444992,0.145584,-0.325287
304.385,0.200317,-0.024933,0.127106
304.486,-2.51239,-3.251801,-0.886765
304.586,-1.257492,-0.883072,-0.125626
304.682,0.564728,0.324448,-0.233429
304.783,0.277847,0.156799,-0.850464
304.883,-0.989441,-0.330536,-0.914352
304.984,-0.98967,0.242142,-0.061371
305.079,1.039322,0.021713,-0.270203
305.18,-2.21257,1.697693,-0.615707
305.281,-2.1577,0.165604,-0.367355
305.381,-0.534653,0.00209,-0.066345
305.477,0.332214,0.268402,-0.167587
305.578,-3.919525,0.693634,-0.901245
305.678,-1.907211,0.47229,-0.438705
305.78,0.110458,-0.026627,-0.391205
305.874,0.100861,-0.05925,-0.041794
305.975,-2.123627,-2.284515,-0.681931
306.076,-1.106079,-0.630981,-0.13179
306.177,0.913391,0.082245,-0.089996
306.272,0.039383,0.278,-0.79657
306.373,-1.575287,-0.008865,-0.647736
306.473,-0.955719,-0.152954,-0.129562
306.574,0.994492,0.115128,-0.200699
306.669,-3.057663,0.688019,0.127274
306.77,-1.774567,-0.235764,-0.402924
306.871,-0.036453,0.138321,-0.199402
306.972,0.075226,0.151917,0.151047
307.067,-1.636856,1.386948,-0.713943
307.168,-1.109329,0.123001,-0.214218
307.268,0.892883,0.349594,-0.066025
307.369,-0.109833,0.068924,-1.077576
307.465,-1.925125,0.213654,-0.837143
307.565,-0.80986,-0.292252,-0.200775
307.666,0.919174,0.233017,-0.073486
307.766,-1.128662,-1.263763,-1.146774
307.863,-2.836029,-0.981857,-0.224762
307.963,-0.602859,-0.091003,-0.210556
308.063,0.395798,-0.02095,-0.006653
308.164,-3.036438,-0.155334,0.073761
308.26,-2.069077,-0.898361,-0.299316
308.36,0.021347,0.24025,-0.157425
308.462,0.048538,-0.098892,0.117172
308.562,-2.677704,2.810532,-0.681732
308.658,-1.343445,0.747635,-0.212402
308.758,0.56604,-0.071243,-0.066544
308.858,0.001907,0.289047,0.012772
308.959,-1.509644,-0.913895,-0.542404
309.056,-0.806534,-0.486053,-0.107101
309.155,0.984863,0.287247,-0.100479
309.256,-0.283279,-0.204407,-2.215195
309.357,-2.588638,-0.99826,-0.425064
309.454,-0.773865,-0.076538,-0.065826
309.553,0.572464,-0.047852,-0.190765
309.654,-2.961197,0.741562,0.380035
309.754,-2.098846,-0.77832,-0.381882
309.855,-0.080658,0.091888,-0.277374
309.951,0.079071,-0.102814,0.153549
310.051,-3.380066,2.752472,-1.424179
310.152,-1.632111,0.492706,-0.255661
310.256,0.80574,-0.005981,-0.272232
310.348,-0.060608,0.167007,-0.256592
310.448,-1.390717,-0.197968,-1.000687
310.549,-0.762115,-0.381729,-0.18634
310.645,1.009933,0.399994,-0.068008
310.746,-0.198105,-0.153809,-2.541748
310.847,-2.500443,-0.978485,-0.261826
310.947,-0.658661,-0.195724,-0.077148
311.043,0.441849,0.317978,-0.252869
311.143,-3.955551,0.857803,0.092773
311.244,-1.990662,-0.580109,-0.346863
311.344,-0.016693,0.100159,-0.197311
311.44,-0.01651,-0.020676,-0.0215
311.541,-3.420822,2.356583,-1.385117
311.641,-1.404083,0.503036,-0.308121
311.742,0.631058,0.058075,-0.180466
311.838,-0.062378,0.159882,-0.105194
311.938,-1.247986,-0.763367,-0.784119
312.039,-0.847076,-0.430359,-0.184814
312.139,0.953262,0.317261,-0.055725
312.235,-0.262207,-0.939316,-1.954697
312.337,-2.463257,-1.391129,-0.053543
312.436,-0.705307,-0.118683,-0.09111
312.537,0.476257,-0.015488,-0.259109
312.633,-2.884964,-0.273346,-0.005432
312.733,-1.938934,-0.856201,-0.361008
312.834,-0.013641,0.420746,-0.270477
312.935,0.103043,-0.16629,0.066574
313.031,-2.569138,2.622894,-0.809067
313.131,-1.453568,0.725388,-0.204651
313.232,0.771118,0.104828,-0.27095
313.332,0.001816,0.261612,-0.829117
313.428,-1.611603,0.351791,-1.323944
313.528,-0.764526,-0.160492,-0.189865
313.629,0.847305,-0.039108,0.024826
313.73,-0.361191,-0.173645,-1.507782
313.825,-2.72377,-0.69194,-0.401779
313.926,-0.580917,0.018814,-0.174042
314.026,0.446747,0.106705,-0.152298
314.127,-3.263077,0.616394,0.353363
314.223,-1.836151,-0.7043,-0.35437
314.324,0.098999,0.354111,-0.277908
314.424,0.124008,-0.108185,0.020264
314.524,-1.479797,1.591354,-0.984772
314.62,-1.264038,0.568695,-0.224365
314.721,0.954498,0.212128,0.135147
314.822,0.046616,-0.015747,-0.828491
314.922,-1.752411,0.202301,-1.100418
315.018,-0.759262,-0.377014,-0.07251
315.118,0.871353,0.147263,-0.008698
315.219,-0.950287,-0.381622,-2.122406
315.32,-2.679398,-0.515823,-0.407333
315.424,-0.619751,-0.001038,-0.143784
315.516,0.35379,0.045883,-0.089249
315.617,-2.651001,-1.106003,-0.198273
315.717,-1.815308,-1.018402,-0.261246
315.813,0.059494,0.484665,-0.389221
315.914,0.234528,-0.119278,0.098663
316.014,-2.562805,2.884506,-0.70285
316.115,-1.309845,0.57814,-0.313492
316.211,0.86821,0.270523,-0.106735
316.311,0.129868,0.179749,-1.377823
316.412,-1.513626,0.923721,-1.114563
316.513,-0.732773,-0.13446,-0.167908
316.608,0.742584,0.24704,-0.231827
316.709,-0.523361,0.114746,-2.353394
316.81,-2.82843,-0.618988,-0.377335
316.91,-0.644852,-0.037018,-0.152435
317.006,0.592819,-0.016357,-0.010132
317.107,-2.648254,-0.367386,0.155441
317.206,-1.866211,-0.607376,-0.2957
317.308,0.118576,0.19519,-0.251419
317.403,0.153397,-0.078018,0.097839
317.504,-4.188202,0.750732,-1.235168
317.604,-1.491226,0.117142,-0.333908
317.705,0.534531,0.168381,-0.095001
317.801,0.005478,0.004395,-0.03688
317.901,-1.513763,-1.503891,-0.476486
318.002,-1.032349,-0.459747,-0.158768
318.103,1.058777,0.318481,-0.141708
318.198,0.093353,0.235931,-2.241394
318.299,-2.066284,-0.509842,-0.738205
318.4,-0.757095,0.151825,-0.062241
318.5,0.822159,0.057175,-0.148941
318.596,-3.197159,0.975021,0.343246
318.696,-2.061447,-0.475189,-0.361099
318.797,-0.11351,0.076538,-0.135162
318.898,0.168655,-0.287613,0.084976
318.993,-2.064056,1.90683,-0.824692
319.094,-1.506485,0.442703,-0.287064
319.195,0.767319,0.134674,0.050827
319.295,-0.060379,-0.141785,-0.995483
319.391,-1.489471,0.502289,-0.64267
319.491,-0.874557,-0.099411,-0.068924
319.592,0.923752,0.447647,-0.300415
319.693,-1.772354,-0.766418,-0.952362
319.789,-2.610855,-0.409988,-0.380325
319.889,-0.487808,0.221863,-0.155594
319.99,0.356415,-0.116547,0.104614
320.09,-2.458237,-2.733047,-1.077164
320.186,-1.694611,-0.953842,-0.096054
320.287,0.2966,0.314377,-0.12056
320.387,0.248337,-0.170959,-0.354248
320.488,-1.198746,-0.066437,-0.870651
320.584,-1.030075,0.301163,-0.163757
320.685,1.116379,0.1996,-0.187897
320.785,-2.759476,0.48912,0.205627
320.885,-2.192184,-0.818954,-0.69635
320.981,-0.176666,0.215775,-0.109146
321.082,0.291275,0.170761,0.125397
321.182,-2.974045,-0.598297,-0.531677
321.283,-1.936539,0.031021,-0.488632
321.379,-0.172852,-0.217026,-0.259399
321.479,0.153046,-0.086349,0.012177
321.58,-3.220032,-0.585251,-0.1409
321.68,-1.752121,-0.730713,-0.275085
321.776,0.060776,0.141266,-0.183136
321.877,0.179565,0.104019,-0.032639
321.977,-2.280334,2.316833,-0.66069
322.078,-1.355927,0.47438,-0.29921
322.174,0.914856,0.310455,0.160629
322.275,-1.087631,0.813507,-1.972763
322.375,-2.291367,0.456253,-0.382507
322.476,-0.563278,0.018646,-0.082977
322.571,0.466934,0.13208,-0.076141
322.672,-3.44574,-1.016968,0.080688
322.773,-2.10762,0.005707,-0.58284
322.873,-0.096588,-0.15918,-0.446136
322.969,0.110474,0.176285,0.060989
323.07,-2.420074,-3.134064,-0.710907
323.17,-1.240997,-0.864532,-0.05867
323.271,0.734589,0.42482,-0.296051
323.366,0.341064,-0.272675,-1.574417
323.467,-1.252441,-0.917343,-0.816513
323.568,-0.937943,0.158737,-0.008789
323.668,0.959885,0.084595,-0.436111
323.764,-3.082214,0.655258,-0.183121
323.865,-2.191055,-0.927155,-0.368195
323.965,-0.057449,0.309128,-0.240692
324.066,0.147736,-0.332352,0.123352
324.161,-2.459946,2.46611,-0.532547
324.262,-1.392242,0.596375,-0.246536
324.363,0.658707,0.065384,-0.119858
324.463,-0.063553,0.049957,-1.591934
324.559,-2.097351,0.385696,-0.758331
324.66,-0.633545,-0.057602,-0.217667
324.76,0.625031,0.04805,0.083786
324.861,-2.313461,-0.732315,-0.655838
324.957,-2.415054,0.104523,-0.444397
325.057,-0.505142,-0.139694,-0.238846
325.158,0.34346,-0.006531,-0.164261
325.259,-2.346207,-0.785919,-0.349731
325.354,-1.935898,-0.94606,-0.294098
325.455,-0.087555,0.273056,-0.196793
325.555,0.097702,-0.11084,0.184631
325.656,-3.553284,1.751953,-0.945847
325.751,-1.433762,0.291946,-0.332901
325.852,0.620789,0.192413,-0.208771
325.953,0.130661,0.102005,-0.261414
326.053,-1.420517,-0.932831,-0.512222
326.149,-0.946884,-0.156372,-0.180664
326.253,0.958801,0.238815,-0.152176
326.35,0.063766,0.781906,-2.339645
326.451,-2.364319,-0.607574,-0.659424
326.547,-0.684326,0.083588,-0.140015
326.647,0.697937,0.056503,-0.10347
326.748,-3.154358,0.449249,-0.124039
326.848,-2.002853,-1.028885,-0.327911
326.944,-0.091965,0.34729,-0.209671
327.046,0.133392,-0.085983,0.071655
327.146,-3.853577,2.168533,-1.005646
327.246,-1.474243,0.339035,-0.308853
327.342,0.574249,0.145264,-0.227661
327.442,0.089676,-0.036469,-0.154999
327.543,-1.636093,-0.691833,-0.950363
327.644,-0.947968,-0.430939,-0.199524
327.739,0.880219,-0.001266,-0.125626
327.847,0.179291,0.244507,-1.894012
327.94,-2.05307,-1.070221,-0.640289
328.041,-0.67395,-0.134918,-0.087128
328.137,0.60054,0.064163,-0.263824
328.238,-1.992096,1.261871,-1.214844
328.338,-2.318253,-0.593338,-0.547806
328.439,-0.426239,0.08493,-0.100388
328.535,0.30069,0.170731,-0.181717
328.636,-4.2034,0.190079,-0.530945
328.736,-1.547928,0.126877,-0.474487
328.836,0.052765,0.10054,-0.268494
328.932,0.149765,-0.146729,0.139954
329.033,-1.489395,-2.340805,-0.769455
329.133,-1.141495,-0.516632,-0.210052
329.234,0.797226,0.248489,-0.113831
329.33,0.279785,0.161224,-1.344589
329.43,-1.45192,-0.828766,-1.011841
329.531,-0.996964,-0.004562,-0.179428
329.631,0.744247,-0.021683,-0.271393
329.728,-1.704025,0.587479,-2.352829
329.828,-2.506744,-0.270615,-0.349365
329.929,-0.592667,0.142227,-0.154343
330.029,0.327484,0.197983,-0.000519
330.125,-4.384125,1.03067,-0.994553
330.235,-1.497086,0.292618,-0.337158
330.326,0.372711,0.208344,-0.226212
330.427,0.055389,-0.258347,0.141556
330.522,-1.478943,-2.221161,-0.899933
330.636,-1.119736,-0.145004,-0.221664
330.724,0.661499,0.116562,0.091324
330.824,-0.558212,-0.548615,-1.359497
330.92,-2.86853,-0.725494,-0.081528
331.02,-0.567215,-0.132507,-0.08078
331.121,0.349915,0.079102,-0.041443
331.221,-2.285889,-0.080627,0.17485
331.317,-1.601974,-0.548782,-0.391724
331.419,-0.00943,0.0979,-0.184875
331.518,0.096863,0.113449,0.128754
331.619,-1.761078,2.552612,-0.724792
331.715,-1.404984,0.332962,-0.24852
331.817,0.847412,0.43541,-0.058884
331.916,0.04805,-0.078873,-1.567108
332.017,-1.786041,0.463943,-0.618607
332.112,-0.733719,-0.017319,-0.160843
332.213,0.698746,0.131653,-0.085632
332.313,-2.20079,-1.875748,-0.100433
332.414,-2.300888,-0.031036,-0.618942
332.51,-0.47226,-0.320572,-0.306198
332.618,0.183533,-0.188614,0.217926
332.711,-1.980713,-2.758514,-1.003235
332.812,-1.211563,-0.278839,-0.157257
332.908,0.590439,0.276855,-0.118256
333.008,-0.045013,0.002457,-0.083862
333.109,-1.019485,0.452255,-0.951309
333.209,-1.140121,0.139481,-0.238373
333.305,1.131454,0.388168,0.015366
333.406,-2.069809,1.043259,-1.537415
333.506,-2.193817,-0.081131,-0.38768
333.607,-0.404419,0.127396,-0.113281
333.703,0.197159,-0.020279,0.012726
333.804,-4.042908,1.222687,-1.015945
333.904,-1.465515,0.148712,-0.252213
334.005,0.223328,-0.066574,-0.162674
334.1,-0.069458,-0.196945,0.166107
334.201,-1.840973,-2.569122,-1.019806
334.301,-1.199539,-0.076111,-0.262314
334.402,0.671371,0.258041,-0.145142
334.497,0.146255,0.436035,-1.717499
334.598,-1.993759,-1.182434,-0.527359
334.699,-0.895203,-0.181992,-0.193375
334.8,0.74147,0.12973,-0.096436
334.895,-3.242386,1.786163,0.043106
334.996,-2.104248,-0.559494,-0.386581
335.096,-0.327118,0.057068,-0.141632
335.197,0.176971,0.212585,0.067505
335.293,-4.185638,1.949142,-1.410278
335.393,-1.686127,0.461884,-0.3349
335.494,0.089645,-0.03949,-0.240128
335.595,0.100372,-0.044495,0.133514
335.69,-1.514038,-2.213089,-0.61702
335.791,-1.083359,-0.571991,-0.228958
335.892,0.769028,0.230362,-0.140167
335.992,0.229446,0.246613,-0.836838
336.088,-1.564392,-0.254288,-0.802887
336.188,-0.90889,0.285095,-0.109528
336.289,0.946762,-0.006027,-0.2509
336.389,-1.96077,1.302582,-1.84549
336.485,-2.460098,-0.278946,-0.41156
336.586,-0.455978,0.131653,-0.121857
336.687,0.344681,-0.016052,-0.035263
336.787,-4.426788,-0.076889,-0.183243
336.883,-1.762115,0.234818,-0.485229
336.984,0.20401,0.040833,-0.498505
337.084,-0.004303,-0.034592,-0.068817
337.184,-2.192627,-2.338654,-0.878708
337.28,-1.141464,-0.427719,-0.165634
337.381,0.634659,0.122238,-0.22699
337.482,0.371826,0.042328,-1.19548
337.582,-1.123032,-0.940598,-1.062729
337.678,-0.91449,0.17009,-0.120575
337.779,0.945435,0.030624,-0.064224
337.879,-0.497375,-0.162872,-2.62114
337.98,-2.27504,0.443222,-0.462418
338.076,-0.621002,-0.168823,-0.064667
338.177,0.560165,-0.024582,-0.212677
338.277,-3.131165,-0.916626,-0.280594
338.377,-2.04364,0.079514,-0.518539
338.473,-0.151199,-0.049881,-0.307053
338.574,0.101761,-0.047546,-0.034927
338.674,-2.898376,-1.092255,-0.511002
338.775,-1.840149,-0.835907,-0.143982
338.871,0.279831,0.281357,-0.277679
338.971,0.139999,-0.00914,-0.050781
339.072,-1.341034,1.03743,-1.227371
339.172,-1.287125,0.434067,-0.244095
339.268,0.745544,0.343796,-0.126205
339.369,-0.066208,0.033905,-0.537125
339.469,-1.63678,0.042847,-0.967834
339.57,-0.767548,0.037796,-0.234818
339.666,0.738235,-0.065643,-0.266418
339.767,-0.070023,0.026077,-1.564117
339.867,-2.410141,-0.712585,-0.498581
339.968,-0.780807,-0.178604,-0.115616
340.064,0.560455,-0.06073,-0.127823
340.164,-2.926956,0.591263,0.183731
340.265,-2.225021,-1.098541,-0.529602
340.365,-0.255402,0.185883,-0.278427
340.461,0.246979,-0.136826,0.058762
340.562,-4.675751,1.273117,-0.930023
340.662,-1.767456,0.473801,-0.397827
340.763,0.311935,-0.147415,-0.315598
340.858,0.084274,0.053879,0.109924
340.959,-1.941391,-2.715851,-0.932373
341.059,-1.308304,-0.603592,-0.202911
341.16,0.800964,0.193741,-0.108444
341.256,0.155975,-0.054779,-0.301361
341.356,-1.25209,-0.002838,-1.188278
341.457,-0.935104,-0.083084,-0.226852
341.558,0.895691,0.293533,-0.058563
341.653,-0.871429,0.279495,-2.222885
341.754,-2.414886,-0.000198,-0.366898
341.855,-0.508301,0.083191,-0.13707
341.955,0.317474,0.264282,-0.082016
342.051,-4.200424,1.04007,-1.058487
342.151,-1.584564,0.351517,-0.429276
342.258,0.384354,-0.090317,-0.341934
342.353,0.02388,0.140915,0.064194
342.448,-2.550308,-3.05603,-1.104401
342.549,-1.306641,-0.777206,-0.171204
342.65,0.425339,0.514633,-0.270035
342.75,0.354202,-0.109299,-0.245087
342.846,-1.030136,0.123611,-1.437607
342.947,-1.003128,0.343475,-0.216934
343.047,0.821365,0.012131,-0.135956
343.148,-0.012421,-0.014908,-2.281891
343.243,-2.121078,0.669632,-0.610336
343.344,-0.512543,0.10878,-0.231888
343.445,0.336136,-0.092926,-0.075348
343.546,-2.074066,-1.454544,-0.636841
343.641,-2.582489,0.00914,-0.574219
343.741,-0.389893,-0.084717,-0.244965
343.843,0.22406,0.010437,0.016998
343.943,-3.264481,-1.281464,-0.498245
344.038,-1.551376,-0.942505,-0.205917
344.139,0.429749,0.451508,-0.339462
344.24,0.148239,-0.076828,0.028839
344.34,-2.59021,2.251404,-0.763947
344.436,-1.454483,0.616943,-0.26619
344.537,0.602264,0.247696,-0.244308
344.637,0.022858,0.086914,-0.205734
344.738,-1.779785,-0.709381,-0.868729
344.834,-1.009338,-0.444916,-0.178314
344.935,0.763367,0.044785,-0.211029
345.041,0.279251,0.257233,-1.735947
345.136,-1.430496,-0.818314,-0.841721
345.231,-0.921631,-0.059021,-0.13385
345.332,0.901382,-0.074448,-0.133102
345.438,-0.506866,0.048843,-2.442032
345.533,-2.202682,0.187347,-0.456665
345.629,-0.612152,0.214386,-0.102356
345.73,0.397064,-0.022049,-0.113663
345.83,-2.525391,-1.081238,-0.636139
345.931,-2.17009,0.010071,-0.568909
346.027,-0.303467,-0.17189,-0.226562
346.127,0.260437,-0.035873,-0.06424
346.228,-2.593994,-0.819946,-0.394348
346.328,-1.779449,-0.930725,-0.262466
346.424,0.081009,0.301773,-0.268524
346.524,0.143524,0.045883,0.096649
346.627,-3.723618,1.555603,-1.186493
346.726,-1.551086,0.490936,-0.237167
346.821,0.798157,0.430771,-0.225037
346.922,-0.03302,0.134567,-0.72464
347.023,-1.784409,0.374023,-1.118332
347.123,-0.924744,-0.232864,-0.22525
347.219,0.844955,0.283447,-0.090088
347.32,0.169159,0.317566,-1.859634
347.429,-1.886566,-0.695023,-0.665344
347.521,-0.825378,-0.046616,-0.203232
347.617,0.77063,0.091812,-0.192856
347.718,-2.963272,1.348862,-0.09375
347.829,-2.500168,-0.867752,-0.476044
347.918,-0.280029,0.479019,-0.16748
348.014,0.179672,0.034744,-0.17868
348.116,-4.009018,-0.504211,0.024002
348.216,-1.966019,0.444351,-0.519882
348.316,0.060226,-0.085526,-0.40509
348.412,0.12912,0.066116,0.144302
348.513,-2.012115,-2.701477,-0.87587
348.613,-1.156952,-0.388672,-0.205566
348.713,0.862228,0.128983,-0.248917
348.809,0.169693,0.04567,-1.086975
348.91,-1.52832,-0.69519,-0.960892
349.01,-0.864456,0.172974,-0.149826
349.111,0.768631,0.146103,-0.398819
349.207,-2.591751,1.576645,-0.940948
349.307,-2.393738,-0.414749,-0.443649
349.408,-0.394501,0.217834,-0.253281
349.509,0.174942,0.337296,-0.007828
349.605,-4.184418,0.428986,-0.894989
349.705,-1.439224,0.122406,-0.406357
349.806,0.60173,0.384598,-0.270187
349.906,0.070953,0.159195,0.075943
350.002,-1.349625,-2.095932,-0.646133
350.102,-0.960968,-0.356125,-0.041229
350.203,0.952942,0.630905,-0.279221
350.304,0.266983,-0.293869,-2.60228
350.4,-2.399536,-1.274445,-0.407013
350.5,-0.659729,-0.089111,-0.205002
350.601,0.706894,0.14975,-0.030167
350.702,-3.256592,-0.045151,0.636917
350.797,-1.800613,-0.778366,-0.400299
350.898,-0.009293,0.208313,-0.100433
350.998,0.103745,0.285309,0.073868
351.099,-3.232666,1.642975,-1.246887
351.194,-1.294052,0.160706,-0.283417
351.295,0.740799,0.394836,-0.085846
351.396,0.061188,-0.074783,-0.685699
351.496,-1.593414,0.099503,-0.91568
351.592,-0.814606,-0.186752,-0.104156
351.693,0.896637,0.493668,-0.145065
351.793,-0.835632,-1.214493,-1.603745
351.894,-2.896927,-0.70108,-0.334763
351.99,-0.597748,0.004623,-0.19487
352.09,0.3396,-0.031952,-0.074646
352.191,-2.713943,-0.703461,-0.069153
352.291,-1.921814,-0.806763,-0.210159
352.387,0.177124,0.302734,-0.233215
352.488,0.078522,-0.094162,0.04921
352.588,-1.65506,1.978668,-0.650375
352.689,-1.465958,0.688431,-0.166031
352.785,0.78392,0.142609,-0.137054
352.885,-0.017532,0.001572,-1.785858
352.985,-1.879562,0.48172,-0.613068
353.086,-0.780762,-0.104309,-0.047653
353.182,0.728226,0.172882,-0.222565
353.295,-1.365341,-1.565079,-0.475861
353.383,-2.622299,-0.054779,-0.536667
353.484,-0.408966,-0.2798,-0.25824
353.58,0.204727,-0.103653,-0.038162
353.68,-2.764267,-1.191589,-0.378021
353.781,-1.76561,-0.860138,-0.184952
353.881,0.346725,0.351852,-0.380936
353.977,0.06546,-0.40741,0.201248
354.078,-2.010193,1.787354,-0.876785
354.178,-1.461746,0.526062,-0.233856
354.279,0.621078,0.310303,-0.122223
354.375,-0.022278,0.065857,-0.132416
354.475,-1.637482,-0.795883,-0.699936
354.576,-1.076065,-0.385544,-0.171341
354.677,1.035034,0.349442,-0.232101
354.772,0.118073,0.058853,-1.982727
354.873,-2.168198,-0.760803,-0.546829
354.974,-0.676773,-0.026093,-0.086624
355.074,0.61171,0.153442,-0.241104
355.179,-2.860886,1.037689,-0.04715
355.271,-2.338577,-1.071991,-0.405762
355.371,-0.126801,0.259659,-0.357574
355.471,0.137619,-0.018951,0.045746
355.567,-3.191528,3.274399,-0.653214
355.667,-1.338562,0.549759,-0.303741
355.773,0.608307,0.078156,-0.231323
355.869,0.090164,0.237823,-0.364365
355.965,-1.531067,-0.244049,-0.929169
356.065,-0.827927,-0.296082,-0.143799
356.166,0.931213,0.110687,-0.070679
356.267,-0.03862,0.204834,-1.792023
356.362,-2.263596,-0.737076,-0.552246
356.463,-0.762939,0.040237,-0.013794
356.564,0.612411,-0.111526,-0.201019
356.665,-2.72644,0.669571,0.210999
356.76,-2.223572,-1.026657,-0.448608
356.861,-0.169556,0.320572,-0.227173
356.961,0.258362,0.125549,-0.114639
357.062,-4.552841,0.350342,-0.657806
357.157,-1.620468,-0.089447,-0.477463
357.258,0.42244,0.079453,-0.360367
357.359,0.026382,0.100388,0.026611
357.459,-2.083496,-2.511627,-0.55098
357.555,-1.117432,-0.691727,-0.184433
357.656,0.764038,0.34581,-0.234024
357.756,0.188553,-0.208008,-0.464493
357.857,-1.194885,0.402328,-1.286987
357.953,-1.064865,0.238525,-0.151108
358.053,1.097519,0.493011,-0.04808
358.154,-0.344727,0.104752,-1.877274
358.254,-1.817749,0.430435,-0.590454
358.35,-0.599472,0.304031,-0.166779
358.451,0.455948,0.145554,-0.154922
358.552,-2.775696,-1.336319,0.194031
358.652,-2.242798,0.15242,-0.55246
358.748,-0.251694,-0.149414,-0.473511
358.849,0.244324,0.048691,-0.005188
358.949,-2.670242,-3.041763,-0.927307
359.049,-1.305267,-0.907745,-0.118805
359.145,0.558395,0.477753,-0.233002
359.246,0.321396,-0.119232,-0.800949
359.347,-0.932068,-0.372192,-1.301025
359.447,-0.991455,0.230911,-0.090469
359.543,0.936798,0.179153,0.016541
359.643,-0.473923,0.362106,-2.48732
359.744,-2.170731,0.252411,-0.350174
359.844,-0.655151,0.12236,-0.020523
359.94,0.471481,0.175156,-0.145248
360.041,-2.657791,-1.134521,-0.47435
360.142,-2.330338,-0.03949,-0.470917
360.242,-0.136078,-0.190399,-0.300873
360.338,0.181992,0.095917,0.08783
360.439,-2.567734,-3.282211,-0.796432
360.539,-1.435638,-0.826096,-0.122223
360.64,0.788712,0.392136,-0.186569
360.736,0.208405,-0.098984,-0.939148
360.836,-1.001328,-0.620636,-1.418411
360.937,-0.976196,0.233154,-0.198959
361.038,1.088318,0.341629,-0.218994
361.133,-0.257721,0.032959,-2.047821
361.234,-2.156784,0.16571,-0.458755
361.335,-0.565979,0.177933,-0.176514
