time,x,y,z
398.729,-3.9272,0.3983,-0.04538
398.824,-2.028107,0.632736,-0.337463
398.92,-0.033813,-0.268188,-0.30658
399.021,0.104675,-0.00563,0.038818
399.121,-2.638855,-1.292908,-0.195374
399.221,-1.7798,-0.587387,-0.280167
399.317,-0.011063,0.300079,-0.239746
399.418,0.309677,-0.097809,0.086456
399.528,-1.861526,0.766739,-1.224136
399.619,-1.3918,0.624481,-0.178696
399.715,0.466675,0.24791,-0.239731
399.816,-0.07869,0.182037,-0.069321
399.916,-1.584229,-0.733734,-0.765717
400.017,-1.181656,-0.249054,-0.208054
400.113,0.430695,-0.065414,-0.14743
400.213,0.00087,0.416748,-1.048294
400.32,-1.265564,-0.794571,-0.777008
400.414,-1.011612,0.273438,-0.200958
400.51,0.855972,0.310074,-0.08989
400.611,-0.648285,-0.091156,-1.489258
400.721,-1.951935,0.514313,-0.586288
400.812,-0.80484,-0.023422,-0.148026
400.908,0.604752,0.099533,-0.187531
401.008,-1.649719,-1.208023,-0.601822
401.122,-2.368378,0.143814,-0.591202
401.209,-0.58577,-0.217361,-0.238251
401.305,0.410721,-0.103821,-0.109131
401.406,-2.155899,0.136826,-0.123413
401.507,-2.396988,-1.001068,-0.25618
401.607,-0.565598,0.105316,-0.196869
401.703,0.417786,0.030182,-0.115494
401.804,-3.497894,0.886032,-0.316467
401.904,-2.099335,0.656265,-0.316681
402.004,-0.286804,-0.204865,-0.280121
402.1,0.11731,-0.108734,-0.042389
402.201,-2.604523,-1.81636,-0.883209
402.301,-1.915329,-0.935791,0.008957
402.402,-0.103302,0.119583,-0.25502
402.498,0.226105,-0.254135,0.182678
402.598,-2.938721,2.363571,-0.716171
402.699,-1.709,0.70752,-0.275574
402.799,0.025208,-0.153824,-0.232941
402.895,0.047516,0.101242,0.034866
402.996,-2.478607,-2.311539,-0.748566
403.096,-1.505188,-0.654953,-0.112732
403.197,0.217285,0.044495,-0.202423
403.293,0.094376,0.18898,-0.215088
403.393,-1.386749,0.196564,-1.460693
403.494,-1.321884,0.619568,-0.216553
403.595,0.469391,-0.031494,-0.265472
403.69,-0.076599,0.052094,-0.303925
403.791,-1.549759,-0.383911,-0.948257
403.892,-0.989243,-0.451523,-0.194412
403.992,0.424637,0.117218,-0.237762
404.088,-0.018463,0.433777,-1.37355
404.188,-1.807861,-0.94751,-0.585922
404.289,-0.947189,-0.108688,-0.17482
404.39,0.875076,0.122375,0.036942
404.485,-1.13707,0.772003,-0.654251
404.586,-1.938766,-0.114578,-0.572403
404.687,-0.735382,0.241425,-0.095444
404.787,0.623184,0.040039,-0.09169
404.883,-1.68335,-1.145966,-0.591476
404.984,-2.508209,0.013916,-0.548141
405.084,-0.728622,-0.28862,-0.204651
405.185,0.521667,-0.000275,-0.060928
405.281,-2.5784,-0.267731,-0.110397
405.382,-1.995178,-0.901276,-0.266281
405.482,-0.281006,0.208954,-0.174728
405.583,0.245148,-0.075958,-0.014893
405.679,-4.143173,2.672089,-0.990997
405.778,-1.88826,0.798782,-0.366394
405.879,-0.001328,0.009674,-0.254166
405.98,0.120377,0.257812,0.011749
406.076,-2.784851,-2.772293,-0.565567
406.176,-1.506744,-0.862686,-0.094345
406.277,0.078354,0.280441,-0.107742
406.378,0.278976,0.035736,-0.354813
406.473,-0.934418,-0.102295,-1.138321
406.573,-1.202438,0.490585,-0.188721
406.674,0.647522,0.285995,-0.105057
406.775,-0.06749,-0.08963,-1.234589
406.871,-1.592697,0.799469,-0.86821
406.972,-1.036743,-0.148331,-0.181168
407.072,0.56459,0.161713,-0.283249
407.173,-0.150497,0.651611,-1.648209
407.268,-2.000763,-0.684418,-0.581314
407.369,-0.963257,-0.102386,-0.211533
407.469,0.8293,0.082932,-0.202423
407.57,-1.78363,1.150421,-1.010773
407.666,-2.111115,-0.192322,-0.536652
407.766,-0.529297,0.118561,-0.122543
407.868,0.382492,-0.024857,-0.114288
407.968,-3.468857,0.751419,-0.229248
408.063,-2.219284,0.589966,-0.368744
408.164,-0.21376,-0.139236,-0.217682
408.265,0.092072,-0.014984,0.02095
408.365,-2.48587,-0.952118,-0.344543
408.461,-1.980545,-0.794968,-0.089462
408.561,-0.116043,0.340881,-0.219635
408.662,0.024643,-0.177856,0.134125
408.763,-3.415192,1.952469,-0.768188
408.858,-1.856018,0.613342,-0.237381
408.959,0.014847,-0.062836,-0.228256
409.06,0.075653,0.002472,0.082611
409.16,-2.544937,-2.33548,-0.840683
409.256,-1.5457,-0.770615,-0.096054
409.357,0.25119,0.114792,-0.185074
409.457,0.127518,-0.05661,0.000854
409.557,-1.239914,1.025803,-1.256226
409.653,-1.316605,0.689484,-0.158707
409.754,0.492157,-0.004669,-0.19249
409.855,0.20311,-0.038483,-0.717926
409.955,-1.679764,0.145676,-1.00322
410.051,-1.112411,-0.092407,-0.167557
410.152,0.754059,-0.057373,-0.160233
410.253,-0.062988,0.275818,-1.315247
410.353,-1.494217,-0.73674,-0.617233
410.449,-1.115753,0.125656,-0.139969
410.549,0.863815,0.057129,-0.010147
410.65,-0.424347,0.149796,-1.585907
410.75,-1.808701,0.51181,-0.570618
410.846,-0.89006,0.152603,-0.109116
410.947,0.749207,-0.061356,-0.11998
411.047,-1.504669,-1.163986,-0.620605
411.148,-2.397491,0.000763,-0.555725
411.244,-0.72731,-0.219543,-0.190018
411.344,0.521561,0.103592,-0.122391
411.445,-2.699982,1.258423,-0.306442
411.545,-2.254318,-0.625259,-0.493332
411.641,-0.55925,0.186859,-0.063156
411.742,0.339203,-0.069427,-0.150818
411.843,-3.912521,0.365677,-0.259476
411.943,-2.021927,0.52507,-0.453568
412.039,-0.353317,-0.209839,-0.135025
412.14,0.177917,-0.054123,0.013489
412.24,-2.765305,-2.196854,-0.822205
412.34,-1.831482,-0.963089,0.022705
412.436,0.030792,0.306946,-0.197571
412.537,0.137939,0.006439,0.005112
412.638,-2.907089,2.506729,-0.731323
412.738,-1.480118,0.662491,-0.205444
412.834,0.261597,0.038467,-0.380936
412.934,0.104309,-0.070358,-0.097687
413.035,-1.748871,-1.222565,-0.582977
413.135,-1.219177,-0.57605,-0.176285
413.232,0.556046,0.006622,-0.234222
413.332,-0.034897,0.13916,-1.115799
413.433,-1.286911,-0.795929,-1.038315
413.533,-0.990417,0.301773,-0.124069
413.629,0.813278,0.253433,-0.052567
413.729,-0.102524,-0.134476,-1.419922
413.83,-1.726471,0.524017,-0.8508
413.931,-0.976944,-0.063187,-0.20549
414.026,0.65918,0.360428,-0.204407
414.127,-0.199921,-0.45636,-1.520721
414.228,-2.334122,-0.805359,-0.48288
414.328,-0.819794,-0.258789,-0.180191
414.424,0.75618,0.028778,-0.139145
414.524,-1.02681,0.808426,-0.823792
414.625,-2.140442,0.302292,-0.393127
414.726,-0.619431,0.114563,-0.104462
414.822,0.455627,-0.303894,-0.27095
414.922,-1.912186,-1.755829,-0.779083
415.023,-2.50975,-0.08194,-0.533356
415.125,-0.681396,-0.40715,-0.177734
415.219,0.382721,0.126724,-0.128143
415.319,-2.869034,1.460037,-0.010635
415.42,-2.147842,-0.525421,-0.474686
415.521,-0.289444,0.046158,-0.097198
415.617,0.112335,0.009857,-0.041809
415.718,-3.981873,1.210205,-0.382416
415.818,-2.07486,0.691833,-0.410828
415.927,-0.281952,-0.27002,-0.24408
416.014,0.279953,-0.148407,0.04776
416.115,-2.483948,-1.170181,-0.311996
416.215,-1.853378,-0.540085,-0.157501
416.319,0.077789,0.293381,-0.203156
416.412,-6.1e-05,-0.186722,0.072006
416.513,-3.694672,2.431259,-0.802719
416.613,-1.711197,0.723404,-0.290451
416.727,0.110565,-0.087433,-0.296616
416.809,-0.048721,-0.085632,-0.028442
416.91,-2.834274,-0.824493,-0.002533
417.01,-1.618759,-0.512405,-0.333725
417.111,0.029633,0.489609,-0.087906
417.207,0.08252,-0.236771,0.046753
417.308,-3.999863,1.87915,-0.583267
417.408,-1.795578,0.481812,-0.300766
417.519,-0.093109,-0.076324,-0.225555
417.604,0.085159,-0.038284,0.04245
417.706,-2.380325,-1.324036,-0.232895
417.805,-1.798981,-0.604523,-0.214142
417.906,0.00264,0.096466,-0.230331
418.002,0.084579,-0.111938,0.036484
418.103,-3.574677,1.809189,-0.845413
418.204,-2.064026,0.877701,-0.288742
418.304,-0.182205,-0.369766,-0.177841
418.4,0.201721,-0.080429,0.037064
418.5,-2.705475,-2.07338,-0.946487
418.6,-1.589539,-0.560074,-0.115768
418.701,0.220139,0.164673,-0.188934
418.797,-0.015488,0.11116,0.016556
418.898,-2.727142,3.024323,-1.008102
418.998,-1.657822,1.001114,-0.171158
419.099,0.197723,0.170532,-0.199539
419.194,-0.045837,-0.146622,0.042679
419.295,-2.237045,-2.049423,-0.737366
419.395,-1.151352,-0.360825,-0.221771
419.496,0.599579,0.063232,-0.273956
419.592,0.131149,0.42067,-0.969513
419.693,-1.355438,-1.034698,-1.352081
419.794,-0.991043,0.28035,-0.149399
419.894,0.90744,0.307602,-0.137497
419.989,-0.073563,0.02037,-0.223343
420.09,-1.823471,-0.241013,-0.612778
420.191,-0.856812,-0.234436,-0.131439
420.291,0.81813,-0.111725,-0.179901
420.387,0.078735,0.231613,-1.52681
420.488,-1.922638,-1.092041,-0.608093
420.588,-0.965012,0.186661,-0.121078
420.696,1.003906,0.251083,-0.019211
420.784,-0.432159,-0.236618,-2.099167
420.885,-2.279327,0.528915,-0.556442
420.986,-0.798004,-0.008972,-0.051254
421.086,0.625534,-0.125473,-0.281738
421.182,-0.69487,-1.049698,-1.184753
421.283,-2.608978,-0.548279,-0.513168
421.383,-0.756287,-0.222427,-0.109528
421.484,0.518997,0.000641,-0.213501
421.579,-2.491776,1.630127,-0.216431
421.68,-2.133865,-0.437744,-0.544128
421.781,-0.489273,0.268753,-0.093674
421.881,0.333649,-0.06662,-0.095657
421.977,-2.472458,-1.217239,-0.202774
422.078,-2.442307,0.327057,-0.487534
422.179,-0.570358,-0.277847,-0.24826
422.279,0.408401,-0.104172,-0.065811
422.375,-2.231094,0.193939,0.136856
422.476,-2.178406,-0.607071,-0.289093
422.576,-0.198578,0.235168,-0.209213
422.676,0.119812,0.052277,-0.091614
422.772,-3.763626,2.002411,-0.601196
422.873,-1.770813,0.596634,-0.289932
422.974,0.152512,-0.05162,-0.210327
423.074,0.086014,-0.073547,-0.005341
423.17,-1.962555,-2.538284,-0.532486
423.27,-1.262604,-0.801468,-0.137573
423.371,0.443222,0.329269,-0.343018
423.472,0.041336,-0.114624,0.031967
423.567,-1.823425,1.966629,-1.353485
423.668,-1.158264,0.601639,-0.182526
423.769,0.579071,0.020386,-0.317459
423.869,0.116516,0.01123,-0.163162
423.965,-1.461502,-0.406311,-0.866028
424.065,-1.097351,-0.229904,-0.119736
424.166,0.857101,0.178284,-0.314743
424.267,-0.013519,0.233185,-1.031204
424.363,-1.567047,-0.85994,-1.035019
424.463,-1.015305,0.253784,-0.19191
424.564,0.741135,0.327332,-0.179382
424.664,-0.044846,-0.102829,-0.957153
424.76,-1.950134,0.208344,-0.935257
424.861,-0.84407,0.073318,-0.144684
424.961,0.772583,-0.001495,-0.175385
425.062,-0.086121,0.496033,-1.912933
425.157,-2.037811,-0.96405,-0.521027
425.258,-0.950989,-0.102676,-0.102142
425.359,0.951157,0.251465,0.017502
425.459,-0.49736,0.070862,-1.934433
425.555,-2.103394,0.321564,-0.677521
425.655,-0.703018,0.090286,-0.098679
425.756,0.639542,-0.23085,-0.239426
425.857,-0.891922,-0.820343,-1.019989
425.953,-2.530716,-0.518845,-0.453857
426.053,-0.735138,-0.092407,-0.105804
426.154,0.573822,0.009003,-0.202621
426.254,-2.691833,1.504288,-0.500809
426.35,-2.405121,-0.559753,-0.424118
426.451,-0.451706,0.202286,-0.079529
426.551,0.27597,0.003403,-0.103699
426.652,-3.74379,-0.201706,0.127136
426.748,-2.063248,0.385376,-0.529953
426.848,-0.370697,-0.256866,-0.189957
426.949,0.272873,-0.189087,-0.076736
427.05,-2.998093,-0.095474,0.067093
427.145,-1.87326,-0.56369,-0.358444
427.246,-0.10878,0.13739,-0.153702
427.346,0.067947,0.032761,-0.004517
427.447,-3.907227,1.067841,-0.217468
427.543,-1.877945,0.427826,-0.381012
427.643,-0.176498,-0.117325,-0.156952
427.744,0.010193,0.01329,0.063004
427.845,-2.571762,-2.013199,-0.822952
427.94,-1.685242,-0.826309,-0.137482
428.041,0.030518,0.192734,-0.216125
428.141,0.144196,-0.014099,0.050186
428.242,-3.289642,2.99704,-0.992981
428.338,-1.471786,0.807724,-0.226654
428.439,0.352051,-0.113907,-0.35556
428.539,0.138687,-0.098495,0.118561
428.64,-2.236954,-2.300537,-1.089233
428.735,-1.518692,-0.626266,0.092407
428.836,0.499191,0.215424,-0.270523
428.937,0.070618,0.121292,-0.414688
429.037,-1.274078,0.002701,-1.622726
429.133,-1.286987,0.557419,-0.178452
429.234,0.441666,0.174881,-0.30159
429.334,-0.05246,-0.149628,-0.574524
429.435,-1.809708,-0.063202,-0.761795
429.53,-0.809708,-0.139191,-0.208725
429.631,0.776489,0.026627,-0.064224
429.732,-0.543793,-0.442276,-1.559418
429.833,-2.432663,-0.547287,-0.523331
429.928,-0.877716,-0.042007,-0.128189
430.029,0.680679,0.044403,-0.043655
430.129,-0.510315,0.029984,-2.269516
430.23,-2.334793,0.431793,-0.596222
430.325,-0.809418,0.132706,-0.045456
430.426,0.652878,0.01593,-0.242172
430.527,-0.65097,-0.081589,-1.483383
430.628,-2.613815,-0.853958,-0.297913
430.723,-0.68663,-0.316513,-0.183533
430.824,0.486542,0.266083,-0.069855
430.925,-2.790543,1.780228,-0.242111
431.025,-2.299545,-0.360565,-0.457657
431.124,-0.485657,0.152908,-0.016632
431.221,0.230469,-0.001846,-0.119553
431.322,-2.989609,-1.156494,-0.109497
431.423,-2.096619,0.29422,-0.575806
431.52,-0.492081,-0.255875,-0.179916
431.619,0.347,0.029938,-0.096603
431.72,-2.934601,-0.356125,-0.102417
431.82,-1.849686,-0.782547,-0.093765
431.915,0.082214,0.413879,-0.190292
432.016,0.121902,-0.20015,0.051071
432.117,-3.317795,2.653458,-0.904007
432.217,-1.778793,0.889145,-0.205078
432.313,0.391434,-0.240234,-0.182449
432.414,-0.024811,-0.001236,0.038818
432.515,-2.474457,-2.225677,-1.149429
432.615,-1.503952,-0.538696,-0.117554
432.721,0.120255,0.113571,-0.200958
432.811,0.082581,-0.101364,0.091782
432.926,-2.509872,2.389603,-1.080597
433.012,-1.557159,0.609467,-0.198959
433.108,0.267532,-0.055664,-0.30986
433.208,0.15509,-0.09935,0.064468
433.309,-1.776718,-1.403778,-0.607193
433.41,-1.113983,-0.326828,-0.121719
433.506,0.760239,0.08493,-0.251846
433.606,0.066803,0.134811,-0.220001
433.707,-1.152344,0.085144,-1.039703
433.807,-1.147263,0.606094,-0.145187
433.905,0.813812,0.212799,-0.221237
434.004,-0.047974,0.150284,0.021957
434.105,-1.606796,-1.369705,-0.370422
434.205,-1.012482,-0.311157,-0.181931
434.301,0.794662,0.03125,-0.186859
434.402,0.141113,0.29744,-1.042953
434.501,-1.613251,-0.810516,-0.767197
434.602,-0.947388,0.250229,-0.113922
434.698,0.877548,0.35437,-0.010849
434.799,-0.002396,-0.01944,-0.685623
434.9,-1.915344,0.157806,-0.969147
435.0,-0.961456,-0.13382,-0.157425
435.107,0.741074,0.138016,-0.111664
435.196,0.049728,0.253235,-1.059906
435.297,-1.476456,-0.328903,-0.701263
435.398,-1.098206,0.3237,-0.055359
435.493,0.988205,0.133179,-0.153336
435.594,-0.411224,-0.094009,-1.66153
435.696,-2.344025,0.22113,-0.654739
435.795,-0.846329,-0.042801,-0.082367
435.891,0.759918,-0.080673,-0.294006
435.991,-0.240173,-0.107834,-1.435654
436.092,-2.371643,-0.872879,-0.384659
436.193,-0.925003,-0.007248,-0.110779
436.288,0.970444,0.165176,-0.181183
436.389,-1.047989,0.068085,-2.384857
436.49,-2.485168,0.40036,-0.522354
436.59,-0.697693,0.073029,-0.091187
436.686,0.46579,-0.128998,-0.305038
436.787,-1.370026,-0.788269,-1.006836
436.888,-2.585724,-0.143707,-0.577484
436.988,-0.707794,-0.234894,-0.189651
437.084,0.528183,0.099182,-0.131454
437.185,-2.535751,0.523254,0.123016
437.285,-1.968658,-0.741684,-0.513031
437.386,-0.40744,0.211746,-0.051163
437.481,0.314636,0.060226,0.009079
437.582,-4.155304,0.276245,0.20192
437.682,-1.921326,0.31691,-0.516357
437.783,-0.281967,-0.156372,-0.167862
437.879,0.216064,-0.123917,-0.006516
437.98,-2.565567,-1.314682,-0.127258
438.08,-1.854889,-0.64389,-0.181183
438.181,-0.015274,0.229721,-0.221024
438.276,0.094223,-0.098618,0.152222
438.377,-3.014008,2.244064,-0.868378
438.477,-1.622498,0.687469,-0.239578
438.578,0.034882,-0.125504,-0.270248
438.674,0.166748,-0.094818,0.063126
438.775,-2.165527,-2.268372,-1.158401
438.875,-1.449219,-0.564407,-0.043991
438.976,0.429489,0.189529,-0.300781
439.071,0.112427,-0.005264,-0.016968
439.171,-1.2043,1.207932,-1.288483
439.272,-1.320206,0.598114,-0.163834
439.373,0.691345,0.21582,-0.294327
439.469,-0.022995,-0.132126,-0.275848
439.569,-1.501251,-0.287369,-0.812363
439.67,-0.938797,-0.207016,-0.126816
439.771,0.766693,0.184204,-0.026016
439.867,0.020477,0.172592,-1.545364
439.967,-1.590927,-1.086731,-0.742645
440.068,-0.848358,0.314545,-0.05838
440.168,0.860703,0.258667,-0.143799
440.265,-0.636826,-0.191177,-2.291718
440.365,-2.475204,0.440598,-0.527496
440.466,-0.754105,-0.038528,-0.015106
440.566,0.676941,0.01355,-0.320389
440.662,-0.815079,-0.140305,-1.783585
440.762,-2.570023,-0.75415,-0.377991
440.863,-0.727997,-0.022034,-0.093674
440.964,0.565994,0.309982,-0.2397
441.059,-1.320847,0.775253,-1.267899
441.16,-2.346436,0.111908,-0.380035
441.261,-0.676346,0.249191,0.005722
441.361,0.367981,-0.047134,-0.158325
441.457,-1.926788,-1.14473,-0.73262
441.557,-2.494934,-0.143097,-0.495804
441.658,-0.63475,-0.17012,-0.18692
441.759,0.469604,-0.050797,-0.133575
441.855,-2.911758,1.224136,0.174362
441.955,-2.082092,-0.444611,-0.458649
442.056,-0.361923,0.203705,-0.166595
442.156,0.259628,-0.026993,-0.023682
442.252,-3.562454,-1.054871,0.111847
442.352,-2.086685,0.052856,-0.452911
442.453,-0.290771,-0.224854,-0.30658
442.554,0.263412,-0.018234,-0.058502
442.65,-2.868759,-0.377975,-0.076416
442.75,-1.951355,-0.562851,-0.125854
442.851,0.022202,0.214767,-0.198395
442.951,-0.044067,-0.057449,-0.061691
443.048,-3.639297,1.662827,-0.685394
443.148,-1.989136,0.585709,-0.250748
443.248,0.171356,-0.171112,-0.348373
443.349,-0.000137,0.06308,0.026627
443.445,-2.665237,-1.007904,-0.097427
443.545,-1.733841,-0.461075,-0.191086
443.647,0.278137,0.343399,-0.284744
443.747,-0.013687,-0.099609,0.084732
443.842,-3.008682,3.074448,-1.235855
443.942,-1.612686,0.70546,-0.163116
444.043,0.219086,-0.073059,-0.338699
444.144,0.025864,-0.031586,-0.213898
444.24,-2.401505,-2.728088,-0.505524
444.34,-1.31987,-0.63884,-0.154922
444.441,0.637009,0.185272,-0.396469
444.541,-0.05098,0.119736,-0.488876
444.637,-1.160751,-0.442551,-1.393204
444.737,-0.967422,0.485901,-0.134125
444.838,0.878494,0.199509,-0.130051
444.939,-0.00499,0.058884,-1.262222
445.035,-1.970764,0.681763,-0.799988
445.136,-0.793808,0.054657,-0.097565
445.236,0.871811,-0.125351,-0.10611
445.336,-0.825073,-0.978836,-1.181412
445.432,-2.460983,-0.596817,-0.328796
445.533,-0.635315,-0.157974,-0.079773
445.633,0.416367,0.060043,-0.280594
445.734,-2.795151,1.641907,0.206055
445.83,-2.109573,-0.42688,-0.489914
445.931,-0.460693,0.23114,-0.035858
446.032,0.338791,0.099228,-0.06459
446.132,-3.968567,1.092499,-0.113297
446.227,-2.0578,0.592941,-0.396179
446.327,-0.273895,-0.09024,-0.251923
446.429,0.285629,-0.283508,0.078018
446.529,-2.784958,-2.342499,-1.0793
446.625,-1.578888,-0.687424,-0.049698
446.726,0.299973,0.281067,-0.254501
446.826,0.109436,0.056244,-0.119904
446.926,-1.412903,1.434601,-1.126953
447.022,-1.321869,0.775146,-0.123566
447.123,0.713242,0.133286,-0.258255
447.223,-0.037918,0.100021,-1.242783
447.324,-1.710114,0.79837,-0.947784
447.42,-0.846741,-0.147614,-0.099976
447.52,0.878906,0.059509,-0.274704
447.621,-0.402817,0.167267,-2.007523
447.722,-2.193497,-0.769287,-0.491241
447.817,-0.715073,-0.01004,-0.010178
447.918,0.586945,0.141342,-0.359131
448.019,-2.500748,1.523483,-0.958282
448.119,-2.180389,-0.201355,-0.452301
448.216,-0.481659,0.096695,-0.007355
448.316,0.203827,0.159317,-0.06427
448.417,-4.156509,0.559235,-0.051331
448.517,-1.971848,0.528091,-0.479462
448.612,-0.199402,-0.096497,-0.198441
448.713,0.087936,-0.047028,-0.055954
448.814,-2.775208,-2.904358,-1.070496
448.914,-1.53653,-0.885956,0.03624
449.01,0.324554,0.270432,-0.242416
449.111,0.077942,-0.026382,-0.150604
449.211,-2.181503,2.499786,-0.771881
449.312,-1.368179,0.857361,-0.19278
449.407,0.691986,0.180435,-0.399673
449.508,-0.008881,0.073685,-0.119797
449.609,-1.646332,-0.745193,-0.74881
449.709,-1.052826,-0.427368,-0.164581
449.805,0.884796,0.134369,-0.21405
449.906,-0.078522,0.16066,-0.801682
450.006,-1.16394,-0.529327,-1.458282
450.107,-1.136917,0.235931,-0.124649
450.202,0.697021,0.126724,-0.24733
450.303,-0.021591,-0.07489,-1.13266
450.404,-2.053192,0.857361,-1.032608
450.505,-0.8797,-0.229874,-0.082596
450.6,0.789154,0.211365,-0.138107
450.701,-0.06282,0.100403,-1.097549
450.802,-1.587814,-0.582581,-0.870361
450.902,-0.932587,0.416687,-0.092606
450.998,0.766251,0.295227,-0.282852
451.098,-0.307419,0.054749,-2.191818
451.199,-2.237991,0.820084,-0.599411
451.3,-0.691513,-0.015976,-0.089432
451.395,0.637833,-0.132553,-0.195724
451.496,-1.025223,-0.632401,-1.985809
451.597,-2.470047,-0.661087,-0.269531
451.697,-0.787735,-0.075607,-0.062393
451.793,0.641724,0.230042,-0.181839
451.893,-1.868561,1.468994,-1.002121
451.994,-2.170914,0.115372,-0.48735
452.095,-0.592987,0.351593,-0.09996
452.191,0.424881,-0.125412,-0.16571
452.291,-1.467499,-1.403442,-1.152893
452.392,-2.661163,-0.35762,-0.449097
452.493,-0.779724,-0.31572,-0.174759
452.588,0.598007,0.331238,-0.218048
452.688,-1.864304,0.550659,-1.994186
452.789,-2.027405,0.091965,-0.488907
452.89,-0.620697,0.196045,-0.162399
452.986,0.3862,-0.24913,-0.252625
453.086,-1.163193,-0.805023,-1.112885
453.188,-2.583954,-0.254074,-0.413025
453.288,-0.826721,-0.329468,-0.152603
453.383,0.651093,0.035172,-0.173523
453.484,-2.945251,1.646774,0.113708
453.584,-2.237656,-0.379868,-0.445709
453.685,-0.343079,0.238602,-0.171494
453.781,0.176224,0.093002,-0.129395
453.882,-3.211594,-0.454636,0.289276
453.982,-2.306976,0.593948,-0.499222
454.082,-0.33638,-0.360626,-0.254913
454.178,0.32045,0.081512,-0.03714
454.282,-3.185562,1.837738,-0.553009
454.379,-2.197205,-0.391861,-0.360352
454.48,-0.433533,0.333511,-0.060333
454.576,0.257629,-0.130829,0.001984
454.68,-3.93042,0.832672,-0.03923
454.777,-1.988892,0.624283,-0.405853
454.878,-0.195328,-0.177216,-0.189194
454.973,0.252213,-0.069061,-0.039917
455.084,-2.612122,-1.254227,-0.34404
455.174,-1.601685,-0.751984,-0.139954
455.275,0.061462,0.205124,-0.211136
455.371,0.13324,-0.019669,0.105347
455.482,-3.734436,1.557251,-0.532211
455.572,-1.737289,0.588181,-0.380676
455.673,0.098572,-0.313156,-0.433197
455.768,0.257019,-0.082718,0.082596
455.87,-2.48407,-2.792068,-0.729752
455.969,-1.517441,-0.767792,-0.018951
456.071,0.444443,0.155563,-0.286484
456.166,0.071548,-0.213898,0.004684
456.266,-1.496185,2.286758,-1.074646
456.367,-1.235046,0.741318,-0.197433
456.467,0.902878,0.114578,-0.248703
456.563,0.096558,0.035156,-1.08902
456.664,-1.663452,0.626389,-1.384689
456.764,-0.867874,-0.289627,-0.161743
456.865,0.798889,-0.034042,-0.091537
456.961,-0.090164,0.528397,-1.755661
457.062,-1.891632,-0.951065,-0.656128
457.162,-0.89534,0.267883,-0.074722
457.263,0.86734,0.06958,-0.249542
457.358,-1.305069,0.996765,-1.499847
457.459,-2.063324,-0.014069,-0.480103
457.56,-0.748154,0.328506,-0.037109
457.66,0.558655,-0.017258,-0.109573
457.756,-1.726868,-1.402191,-0.865204
457.857,-2.424072,-0.352707,-0.555405
457.958,-0.726501,-0.251816,-0.134537
458.058,0.513733,-0.006165,-0.216797
458.154,-1.48259,0.979965,-2.649658
458.254,-2.514221,0.360245,-0.330276
458.355,-0.752884,0.191238,-0.081665
458.456,0.562454,-0.265305,-0.051895
458.551,-0.380188,0.495224,-1.558243
458.652,-2.368805,-0.578217,-0.461243
458.752,-0.889816,0.051498,-0.095474
458.853,0.876724,0.109299,-0.119125
458.948,-1.015137,0.742599,-1.895279
459.049,-2.268005,0.175491,-0.517593
459.15,-0.583572,0.211441,-0.145981
459.25,0.422104,-0.077759,-0.263596
459.346,-0.849625,-0.033615,-1.401886
459.459,-2.424118,-0.699982,-0.348343
459.548,-0.805984,-0.108429,-0.065399
459.648,0.746872,0.151489,-0.241943
459.744,-3.28447,1.567825,-0.549042
459.845,-2.150894,-0.340576,-0.341782
459.944,-0.393341,0.156525,-0.066025
460.046,0.220642,-0.027725,-0.072815
460.141,-4.10556,-0.252487,0.268845
460.242,-1.929077,0.402573,-0.423141
460.343,-0.145111,-0.278046,-0.327896
460.443,0.284668,-0.009583,0.0298
460.539,-3.191437,-2.080917,-0.554016
460.639,-1.681335,-0.585846,-0.059433
460.741,0.315018,0.284378,-0.311188
460.841,0.019516,0.031006,0.125198
460.937,-2.086563,2.129166,-1.33812
461.037,-1.552521,0.682755,-0.141022
461.138,0.685989,0.170822,-0.32814
461.238,0.089951,-0.032166,-0.130524
461.333,-1.431808,-0.508484,-0.980438
461.435,-1.040039,-0.272873,-0.1586
461.535,0.917999,0.02533,-0.260178
461.636,0.012253,0.213638,-1.226486
461.731,-1.880661,-1.194214,-0.74292
461.832,-0.942764,0.328934,-0.123169
461.933,0.858704,0.256226,-0.123871
462.034,-0.196472,-0.102646,-1.632568
462.129,-2.043427,0.464722,-0.608978
462.23,-0.862549,0.051208,-0.09021
462.33,0.792557,-0.009491,-0.269699
462.431,-0.641891,-0.61911,-1.480118
462.527,-2.27562,-0.77861,-0.322418
462.627,-0.763962,-0.074951,-0.016281
462.728,0.59819,0.112442,-0.260239
462.828,-2.032776,1.158997,-2.077332
462.925,-2.293304,0.343735,-0.384888
463.025,-0.655899,0.003311,-0.01593
463.125,0.390808,-0.042999,-0.285004
463.226,-2.123917,-1.578964,-0.637848
463.322,-2.316055,-0.095505,-0.403824
463.422,-0.57901,-0.220306,-0.196198
463.523,0.435944,0.175095,-0.006073
463.625,-2.657181,-0.11116,0.121017
463.72,-2.132126,-0.953491,-0.306229
463.82,-0.298004,0.228607,-0.10141
463.92,0.215637,0.042206,-0.016068
464.021,-4.175262,-0.298798,-0.075012
464.116,-1.80481,0.20105,-0.375702
464.218,0.029343,-0.134491,-0.150391
464.318,0.091095,-0.042343,0.021439
464.419,-2.769608,-2.043488,-0.765488
464.514,-1.684326,-0.505402,-0.123383
